Unnamed: 0,smiles,property,value,Augmented_SMILES
2401,[*]OC(=O)c1ccc(C2(C)CC(C)(C)c3ccc(C(=O)Oc4ccc5c(c4)Oc4cc([*])ccc4C5(C)C)cc32)cc1,Egc,3.6209,"['c12c(C(c3ccc(*)cc3O1)(C)C)ccc(OC(c1ccc3c(c1)C(C)(CC3(C)C)c1ccc(cc1)C(O*)=O)=O)c2', 'c12ccc(cc1C(c1ccc(cc1)C(O*)=O)(C)CC2(C)C)C(Oc1cc2Oc3cc(ccc3C(C)(C)c2cc1)*)=O', 'CC1(C)c2c(cc(cc2)C(=O)Oc2cc3c(C(c4ccc(*)cc4O3)(C)C)cc2)C(C)(C1)c1ccc(C(O*)=O)cc1', 'c12C(C)(c3ccc(*)cc3Oc2cc(cc1)OC(c1cc2c(C(CC2(C)c2ccc(cc2)C(O*)=O)(C)C)cc1)=O)C', 'O=C(O*)c1ccc(C2(C)CC(C)(c3ccc(C(Oc4ccc5c(Oc6cc(*)ccc6C5(C)C)c4)=O)cc32)C)cc1']"
2402,[*]Oc1ccc(NC(=C(C#N)C#N)c2ccc(-c3ccc(-c4ccc(C(Nc5ccc([*])cc5)=C(C#N)C#N)cc4)cc3)cc2)cc1,Egc,3.7835,"['N#CC(=C(Nc1ccc(cc1)*)c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)C(Nc1ccc(cc1)O*)=C(C#N)C#N)C#N', 'c1(*)ccc(NC(c2ccc(cc2)-c2ccc(-c3ccc(cc3)C(=C(C#N)C#N)Nc3ccc(cc3)O*)cc2)=C(C#N)C#N)cc1', 'c1(-c2ccc(C(=C(C#N)C#N)Nc3ccc(O*)cc3)cc2)ccc(-c2ccc(C(=C(C#N)C#N)Nc3ccc(cc3)*)cc2)cc1', 'c1(ccc(cc1)NC(=C(C#N)C#N)c1ccc(cc1)-c1ccc(cc1)-c1ccc(C(=C(C#N)C#N)Nc2ccc(*)cc2)cc1)O*', 'c1cc(NC(c2ccc(cc2)-c2ccc(-c3ccc(cc3)C(=C(C#N)C#N)Nc3ccc(cc3)O*)cc2)=C(C#N)C#N)ccc1*']"
2403,[*]Oc1ccc(Oc2ccc(NC(=C(C#N)C#N)c3ccc(-c4ccc(-c5ccc(C(Nc6ccc([*])cc6)=C(C#N)C#N)cc5)cc4)cc3)cc2)cc1,Egc,3.2228,"['c1cc(ccc1-c1ccc(cc1)C(Nc1ccc(cc1)Oc1ccc(cc1)O*)=C(C#N)C#N)-c1ccc(C(Nc2ccc(*)cc2)=C(C#N)C#N)cc1', 'N#CC(=C(Nc1ccc(Oc2ccc(O*)cc2)cc1)c1ccc(cc1)-c1ccc(cc1)-c1ccc(C(Nc2ccc(cc2)*)=C(C#N)C#N)cc1)C#N', 'c1c(-c2ccc(-c3ccc(cc3)C(=C(C#N)C#N)Nc3ccc(Oc4ccc(cc4)O*)cc3)cc2)ccc(C(=C(C#N)C#N)Nc2ccc(cc2)*)c1', 'c1(ccc(-c2ccc(C(Nc3ccc(*)cc3)=C(C#N)C#N)cc2)cc1)-c1ccc(C(Nc2ccc(cc2)Oc2ccc(cc2)O*)=C(C#N)C#N)cc1', 'c1cc(-c2ccc(cc2)-c2ccc(cc2)C(Nc2ccc(cc2)Oc2ccc(cc2)O*)=C(C#N)C#N)ccc1C(Nc1ccc(*)cc1)=C(C#N)C#N']"
2404,[*]Oc1cccc(Oc2cccc([*])n2)c1,Egc,4.536,"['c1(Oc2cc(ccc2)O*)nc(*)ccc1', 'c1cc(nc(c1)Oc1cccc(c1)O*)*', 'c1(Oc2cccc(c2)O*)cccc(*)n1', 'O(c1nc(*)ccc1)c1cccc(c1)O*', 'c1cc(nc(*)c1)Oc1cc(O*)ccc1']"
2405,[*]Oc1ccc(Oc2cccc([*])n2)c(-c2ccccc2)c1,Egc,4.2637,"['c1cccc(-c2cc(ccc2Oc2nc(*)ccc2)O*)c1', 'O(*)c1cc(c(Oc2nc(ccc2)*)cc1)-c1ccccc1', 'c1c(Oc2cccc(n2)*)c(cc(O*)c1)-c1ccccc1', 'c1cc(O*)cc(-c2ccccc2)c1Oc1nc(ccc1)*', 'c1ccc(nc1*)Oc1ccc(cc1-c1ccccc1)O*']"
2406,[*]OC([*])CCCCC,Egc,6.039,"['C(C(*)O*)CCCC', 'C(CCCC)C(O*)*', '*OC(*)CCCCC', 'CCCCCC(*)O*', 'C(CC)CCC(*)O*']"
2407,[*]C=Cc1ccc([*])o1,Egc,3.8424,"['C(c1ccc(o1)*)=C*', 'c1c(*)oc(c1)C=C*', 'C(=C*)c1oc(cc1)*', 'C(=C*)c1oc(*)cc1', 'c1cc(oc1*)C=C*']"
2408,[*]Oc1ccc(Oc2cccc([*])n2)cc1,Egc,4.3182,"['c1cc(ccc1Oc1cccc(*)n1)O*', 'n1c(cccc1Oc1ccc(cc1)O*)*', 'c1cc(O*)ccc1Oc1cccc(*)n1', '*Oc1ccc(Oc2cccc(n2)*)cc1', '*Oc1ccc(cc1)Oc1cccc(*)n1']"
2409,[*]Oc1ccc(-c2ccc(Oc3cccc([*])n3)cc2)cc1,Egc,4.055,"['c1cc(nc(c1)*)Oc1ccc(-c2ccc(cc2)O*)cc1', 'c1cc(ccc1-c1ccc(O*)cc1)Oc1cccc(*)n1', '*c1cccc(Oc2ccc(cc2)-c2ccc(cc2)O*)n1', 'c1cc(ccc1-c1ccc(cc1)O*)Oc1cccc(*)n1', 'c1(-c2ccc(O*)cc2)ccc(cc1)Oc1nc(*)ccc1']"
2410,[*]Oc1ccc(Oc2cccc([*])n2)c(C)c1,Egc,4.4881,"['*c1nc(ccc1)Oc1ccc(O*)cc1C', 'c1(C)c(Oc2cccc(n2)*)ccc(c1)O*', '*c1cccc(n1)Oc1ccc(O*)cc1C', 'O(c1cc(c(cc1)Oc1nc(*)ccc1)C)*', 'c1(O*)cc(C)c(Oc2nc(*)ccc2)cc1']"
2412,[*]CC(C)(CO[*])COCC(F)(F)F,Egc,5.3043,"['FC(COCC(C*)(CO*)C)(F)F', 'FC(COCC(C*)(C)CO*)(F)F', 'FC(F)(F)COCC(C*)(CO*)C', 'C(OCC(F)(F)F)C(C*)(CO*)C', 'C(F)(COCC(C*)(CO*)C)(F)F']"
2413,[*]CC(C)(CO[*])COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Egc,4.4137,"['C(F)(C(C(F)(F)C(F)(F)C(F)(F)C(F)(COCC(C*)(C)CO*)F)(F)F)(C(F)(F)F)F', 'FC(F)(C(F)(C(C(C(F)(F)F)(F)F)(F)F)F)C(F)(F)C(F)(F)COCC(C*)(C)CO*', 'C(C(F)(C(C(F)(F)F)(F)F)F)(C(F)(F)C(C(F)(COCC(CO*)(C*)C)F)(F)F)(F)F', 'CC(C*)(COCC(C(F)(C(F)(C(C(F)(C(F)(C(F)(F)F)F)F)(F)F)F)F)(F)F)CO*', 'C(F)(C(F)(F)C(C(F)(C(F)(C(F)(C(F)(F)F)F)F)F)(F)F)(COCC(C)(CO*)C*)F']"
2414,[*]CCCCCCCCCOc1ccc(C=CC=Cc2ccc(O[*])cc2)cc1,Egc,3.5795,"['c1cc(O*)ccc1C=CC=Cc1ccc(OCCCCCCCCC*)cc1', 'C(=Cc1ccc(O*)cc1)C=Cc1ccc(cc1)OCCCCCCCCC*', 'c1(ccc(C=CC=Cc2ccc(cc2)O*)cc1)OCCCCCCCCC*', 'C(CCCCCOc1ccc(C=CC=Cc2ccc(O*)cc2)cc1)CCC*', 'C(=CC=Cc1ccc(O*)cc1)c1ccc(OCCCCCCCCC*)cc1']"
2419,[*]Oc1ccc(P(C)(=O)c2ccc([*])cc2)cc1,Egc,4.6884,"['c1(ccc(O*)cc1)P(=O)(C)c1ccc(*)cc1', '*c1ccc(cc1)P(=O)(C)c1ccc(cc1)O*', 'c1cc(ccc1O*)P(c1ccc(cc1)*)(=O)C', 'c1c(ccc(c1)P(=O)(C)c1ccc(cc1)*)O*', 'c1(ccc(O*)cc1)P(=O)(C)c1ccc(cc1)*']"
2420,[*]Oc1ccc(P(=O)(c2ccccc2)c2ccc([*])cc2)cc1,Egc,4.8858,"['*Oc1ccc(cc1)P(c1ccccc1)(c1ccc(cc1)*)=O', 'c1cc(ccc1O*)P(c1ccc(cc1)*)(=O)c1ccccc1', 'c1c(cccc1)P(=O)(c1ccc(cc1)*)c1ccc(O*)cc1', 'c1c(ccc(P(c2ccccc2)(=O)c2ccc(cc2)*)c1)O*', 'O=P(c1ccccc1)(c1ccc(*)cc1)c1ccc(O*)cc1']"
2421,[*]Oc1ccc(C=Nc2ccc(N=Cc3ccc(Oc4ccc(C(c5ccccc5)(c5ccccc5)c5ccc([*])cc5)cc4)cc3)cc2)cc1,Egc,2.9337,"['c1c(ccc(c1)*)C(c1ccc(Oc2ccc(C=Nc3ccc(cc3)N=Cc3ccc(cc3)O*)cc2)cc1)(c1ccccc1)c1ccccc1', 'c1cc(ccc1C=Nc1ccc(N=Cc2ccc(Oc3ccc(C(c4ccc(*)cc4)(c4ccccc4)c4ccccc4)cc3)cc2)cc1)O*', 'c1c(ccc(C=Nc2ccc(cc2)N=Cc2ccc(O*)cc2)c1)Oc1ccc(cc1)C(c1ccccc1)(c1ccc(*)cc1)c1ccccc1', 'c1c(ccc(*)c1)C(c1ccccc1)(c1ccccc1)c1ccc(cc1)Oc1ccc(cc1)C=Nc1ccc(N=Cc2ccc(O*)cc2)cc1', 'c1(N=Cc2ccc(cc2)Oc2ccc(C(c3ccccc3)(c3ccc(*)cc3)c3ccccc3)cc2)ccc(N=Cc2ccc(O*)cc2)cc1']"
2422,[*]CCOCCOC(=O)CCSCCC(=O)O[*],Egc,5.4283,"['C(CCSCCC(O*)=O)(OCCOCC*)=O', 'O(*)C(=O)CCSCCC(OCCOCC*)=O', 'O(*)C(=O)CCSCCC(=O)OCCOCC*', 'C(OCC*)COC(=O)CCSCCC(=O)O*', 'O(C(=O)CCSCCC(O*)=O)CCOCC*']"
2423,[*]CCOCCOCCOC(=O)CCSCCC(=O)O[*],Egc,5.3579,"['O(CCOCCOC(CCSCCC(O*)=O)=O)CC*', '*OC(CCSCCC(=O)OCCOCCOCC*)=O', '*CCOCCOCCOC(CCSCCC(=O)O*)=O', 'O(*)C(=O)CCSCCC(OCCOCCOCC*)=O', 'O(C(=O)CCSCCC(OCCOCCOCC*)=O)*']"
2424,[*]CCOCCOCCOCCOC(=O)CCSCCC(=O)O[*],Egc,5.3735,"['O=C(CCSCCC(O*)=O)OCCOCCOCCOCC*', 'C(CSCCC(=O)O*)C(=O)OCCOCCOCCOCC*', 'O(CCOCCOCCOCC*)C(=O)CCSCCC(O*)=O', 'C(CSCCC(O*)=O)C(OCCOCCOCCOCC*)=O', 'C(COCCOCCOCC*)OC(=O)CCSCCC(O*)=O']"
2426,[*]C=CC(=O)C=Cc1ccc(Sc2ccc([*])o2)o1,Egc,2.5309,"['c1c(oc(c1)Sc1ccc(o1)*)C=CC(=O)C=C*', 'c1(Sc2ccc(o2)*)ccc(C=CC(=O)C=C*)o1', 'S(c1ccc(C=CC(C=C*)=O)o1)c1ccc(*)o1', 'c1cc(*)oc1Sc1oc(C=CC(C=C*)=O)cc1', 'C(=CC(C=Cc1ccc(Sc2oc(cc2)*)o1)=O)*']"
2427,[*]C=CC(=O)C(C)=Cc1ccc(Sc2ccc([*])o2)o1,Egc,2.9229,"['CC(C(C=C*)=O)=Cc1ccc(Sc2ccc(o2)*)o1', 'CC(C(=O)C=C*)=Cc1oc(cc1)Sc1oc(*)cc1', 'c1(Sc2oc(*)cc2)ccc(o1)C=C(C(C=C*)=O)C', 'C(C(=Cc1ccc(o1)Sc1ccc(*)o1)C)(C=C*)=O', 'C(=C(C(=O)C=C*)C)c1oc(cc1)Sc1oc(*)cc1']"
2428,[*]C=C1CCC(=Cc2ccc(Sc3ccc([*])o3)o2)C1=O,Egc,2.4731,"['C(*)=C1CCC(=Cc2oc(cc2)Sc2oc(*)cc2)C1=O', 'C1(=Cc2oc(cc2)Sc2oc(*)cc2)C(=O)C(CC1)=C*', 'c1c(oc(c1)Sc1ccc(o1)C=C1CCC(C1=O)=C*)*', 'C1(=C*)CCC(=Cc2oc(Sc3ccc(*)o3)cc2)C1=O', 'c1(oc(Sc2ccc(*)o2)cc1)C=C1CCC(C1=O)=C*']"
2429,[*]C=C1CCCCC(=Cc2ccc(Sc3ccc([*])o3)o2)C1=O,Egc,2.9583,"['c1c(oc(c1)*)Sc1oc(cc1)C=C1CCCCC(C1=O)=C*', 'c1(*)ccc(o1)Sc1ccc(o1)C=C1C(C(CCCC1)=C*)=O', 'C1C(=C*)C(=O)C(=Cc2oc(Sc3oc(cc3)*)cc2)CCC1', 'C1(C(=O)C(CCCC1)=Cc1ccc(o1)Sc1ccc(o1)*)=C*', 'S(c1ccc(C=C2CCCCC(C2=O)=C*)o1)c1ccc(*)o1']"
2431,[*]CCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O[*])cc2)cc1,Egc,4.3261,"['C(CCC*)CCOC(=O)OCCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(cc2)O*)cc1', 'O(C(OCCCCCCOC(OCCCCCC*)=O)=O)CCCCCCOc1ccc(Oc2ccc(cc2)O*)cc1', 'c1cc(ccc1Oc1ccc(cc1)OCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCC*)O*', 'O(CCCCCCOC(OCCCCCCOc1ccc(cc1)Oc1ccc(O*)cc1)=O)C(OCCCCCC*)=O', 'c1c(ccc(Oc2ccc(O*)cc2)c1)OCCCCCCOC(OCCCCCCOC(OCCCCCC*)=O)=O']"
2432,[*]CCCCCCOC(=O)OCCCCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O[*])cc2)cc1,Egc,4.4708,"['C(CCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O*)cc2)cc1)CCCOC(=O)OCCCCCC*', 'C(CCCCCCOC(OCCCCCC*)=O)COC(OCCCCCCOc1ccc(Oc2ccc(O*)cc2)cc1)=O', '*Oc1ccc(cc1)Oc1ccc(OCCCCCCOC(OCCCCCCCCOC(=O)OCCCCCC*)=O)cc1', 'c1(OCCCCCCOC(OCCCCCCCCOC(=O)OCCCCCC*)=O)ccc(cc1)Oc1ccc(cc1)O*', 'C(CCCCCCCOC(OCCCCCC*)=O)OC(OCCCCCCOc1ccc(cc1)Oc1ccc(cc1)O*)=O']"
2433,[*]CCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOc1ccc(C(=O)c2ccc(O[*])cc2)cc1,Egc,4.1722,"['C(OCCCCCCOc1ccc(cc1)C(=O)c1ccc(O*)cc1)(OCCCCCCOC(OCCCCCC*)=O)=O', 'C(Oc1ccc(C(=O)c2ccc(O*)cc2)cc1)CCCCCOC(=O)OCCCCCCOC(OCCCCCC*)=O', 'O=C(c1ccc(cc1)O*)c1ccc(cc1)OCCCCCCOC(=O)OCCCCCCOC(OCCCCCC*)=O', 'C(OC(=O)OCCCCCCOC(=O)OCCCCCC*)CCCCCOc1ccc(C(c2ccc(cc2)O*)=O)cc1', 'c1(ccc(cc1)C(c1ccc(OCCCCCCOC(OCCCCCCOC(OCCCCCC*)=O)=O)cc1)=O)O*']"
2434,[*]Oc1ccc(S(=O)(=O)c2cccc3c(S(=O)(=O)c4ccc(Oc5ccc(-c6ccc([*])cc6)cc5)cc4)cccc23)cc1,Egc,3.4062,"['c1cc(Oc2ccc(-c3ccc(cc3)*)cc2)ccc1S(=O)(=O)c1c2c(c(ccc2)S(=O)(c2ccc(cc2)O*)=O)ccc1', 'c1(-c2ccc(*)cc2)ccc(Oc2ccc(S(=O)(c3c4c(c(S(=O)(c5ccc(O*)cc5)=O)ccc4)ccc3)=O)cc2)cc1', '*c1ccc(-c2ccc(cc2)Oc2ccc(cc2)S(c2c3cccc(S(c4ccc(O*)cc4)(=O)=O)c3ccc2)(=O)=O)cc1', 'c12c(c(S(c3ccc(cc3)Oc3ccc(-c4ccc(cc4)*)cc3)(=O)=O)ccc2)cccc1S(=O)(c1ccc(cc1)O*)=O', 'c1c(ccc(Oc2ccc(cc2)S(=O)(=O)c2cccc3c(S(c4ccc(O*)cc4)(=O)=O)cccc23)c1)-c1ccc(cc1)*']"
2435,[*]Oc1ccc(S(=O)(=O)c2ccc3cc(S(=O)(=O)c4ccc(Oc5c(C)cc(-c6cc(C)c([*])c(C)c6C)c(C)c5C)cc4)ccc3c2)cc1,Egc,3.4715,"['c1(c(-c2cc(C)c(Oc3ccc(cc3)S(=O)(c3ccc4c(ccc(c4)S(=O)(c4ccc(O*)cc4)=O)c3)=O)c(c2C)C)cc(C)c(c1C)*)C', 'c1cc(S(=O)(=O)c2ccc3c(c2)ccc(S(c2ccc(Oc4c(C)cc(c(c4C)C)-c4cc(c(*)c(C)c4C)C)cc2)(=O)=O)c3)ccc1O*', 'c1c2c(cc(S(=O)(=O)c3ccc(cc3)O*)cc2)ccc1S(c1ccc(Oc2c(C)cc(c(c2C)C)-c2c(c(c(*)c(c2)C)C)C)cc1)(=O)=O', 'c1cc(ccc1S(=O)(c1ccc2c(c1)ccc(c2)S(c1ccc(cc1)O*)(=O)=O)=O)Oc1c(cc(-c2c(c(C)c(*)c(c2)C)C)c(C)c1C)C', 'c12ccc(cc1ccc(S(c1ccc(O*)cc1)(=O)=O)c2)S(=O)(c1ccc(cc1)Oc1c(c(c(cc1C)-c1c(C)c(c(*)c(c1)C)C)C)C)=O']"
2437,[*]Oc1ccc(C(C)(C)c2ccc(Oc3cncc([*])n3)cc2)cc1,Egc,4.2862,"['*c1cncc(Oc2ccc(cc2)C(C)(c2ccc(O*)cc2)C)n1', 'CC(c1ccc(O*)cc1)(C)c1ccc(Oc2nc(*)cnc2)cc1', 'O(c1ccc(C(c2ccc(cc2)Oc2cncc(*)n2)(C)C)cc1)*', 'c1(ccc(C(c2ccc(cc2)Oc2cncc(n2)*)(C)C)cc1)O*', '*c1cncc(n1)Oc1ccc(C(c2ccc(cc2)O*)(C)C)cc1']"
2439,[*]CCOCCOC(=O)c1ccc(NC=Nc2ccc(C(=O)O[*])cc2)cc1,Egc,4.1569,"['*OC(c1ccc(N=CNc2ccc(C(=O)OCCOCC*)cc2)cc1)=O', 'C(O*)(c1ccc(N=CNc2ccc(C(=O)OCCOCC*)cc2)cc1)=O', 'c1cc(NC=Nc2ccc(C(O*)=O)cc2)ccc1C(OCCOCC*)=O', 'c1c(C(OCCOCC*)=O)ccc(c1)NC=Nc1ccc(C(=O)O*)cc1', 'c1cc(NC=Nc2ccc(C(=O)O*)cc2)ccc1C(=O)OCCOCC*']"
2442,[*]Oc1cccc(Oc2ccc(S(=O)(=O)c3ccc([*])cc3)cc2)c1,Egc,4.2737,"['S(c1ccc(*)cc1)(=O)(=O)c1ccc(Oc2cc(ccc2)O*)cc1', 'c1ccc(Oc2ccc(S(=O)(=O)c3ccc(*)cc3)cc2)cc1O*', 'c1cc(ccc1S(=O)(=O)c1ccc(cc1)*)Oc1cc(O*)ccc1', 'c1c(O*)cc(cc1)Oc1ccc(cc1)S(=O)(c1ccc(cc1)*)=O', 'c1(cc(ccc1)O*)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)*']"
2444,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(NC(=O)c4cc(NC(=O)c5ccncc5)cc(C(=O)Nc5ccc([*])cc5)c4)cc3)cc2)cc1,Egc,3.3418,"['c1c(ccc(c1)*)NC(c1cc(C(Nc2ccc(cc2)Oc2ccc(S(c3ccc(O*)cc3)(=O)=O)cc2)=O)cc(NC(=O)c2ccncc2)c1)=O', 'c1c(ccc(c1)S(=O)(c1ccc(O*)cc1)=O)Oc1ccc(NC(c2cc(C(Nc3ccc(cc3)*)=O)cc(c2)NC(=O)c2ccncc2)=O)cc1', 'c1(NC(c2cc(C(Nc3ccc(cc3)Oc3ccc(S(=O)(=O)c4ccc(cc4)O*)cc3)=O)cc(NC(=O)c3ccncc3)c2)=O)ccc(cc1)*', 'c1c(ccc(c1)O*)S(=O)(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1cc(C(=O)Nc2ccc(*)cc2)cc(c1)NC(c1ccncc1)=O)=O', 'c1cnccc1C(=O)Nc1cc(cc(c1)C(Nc1ccc(cc1)Oc1ccc(S(=O)(c2ccc(cc2)O*)=O)cc1)=O)C(Nc1ccc(cc1)*)=O']"
2445,[*]Oc1ccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C(=O)Nc3ccc([*])cc3)c2)cc1,Egc,3.2858,"['O=C(c1cc(C(=O)Nc2ccc(cc2)O*)cc(NC(=O)c2ccncc2)c1)Nc1ccc(*)cc1', 'O=C(Nc1ccc(cc1)O*)c1cc(cc(C(=O)Nc2ccc(cc2)*)c1)NC(=O)c1ccncc1', 'c1cc(ccc1NC(c1cc(C(=O)Nc2ccc(cc2)*)cc(c1)NC(c1ccncc1)=O)=O)O*', 'n1ccc(C(=O)Nc2cc(C(=O)Nc3ccc(cc3)O*)cc(C(=O)Nc3ccc(cc3)*)c2)cc1', '*c1ccc(NC(c2cc(C(Nc3ccc(cc3)O*)=O)cc(c2)NC(=O)c2ccncc2)=O)cc1']"
2446,[*]CCOCCOC(=O)O[*],Egc,6.7562,"['O(CC*)CCOC(O*)=O', 'O(CCOC(O*)=O)CC*', 'O(C(OCCOCC*)=O)*', '*OC(=O)OCCOCC*', 'C(*)COCCOC(=O)O*']"
2447,[*]Oc1ccc(C2(c3ccc(Oc4nc([*])nc(OC)n4)cc3)CCCCC2)cc1,Egc,4.6483,"['c1(Oc2nc(OC)nc(n2)*)ccc(C2(c3ccc(cc3)O*)CCCCC2)cc1', 'C1(c2ccc(cc2)O*)(CCCCC1)c1ccc(Oc2nc(OC)nc(*)n2)cc1', 'c1(ccc(C2(CCCCC2)c2ccc(cc2)O*)cc1)Oc1nc(OC)nc(n1)*', 'C1CCCC(c2ccc(Oc3nc(nc(OC)n3)*)cc2)(C1)c1ccc(cc1)O*', 'O(*)c1ccc(C2(c3ccc(cc3)Oc3nc(nc(n3)*)OC)CCCCC2)cc1']"
2448,[*]Oc1ccc(N=Nc2ccc([*])cc2)cc1,Egc,3.1576,"['c1(O*)ccc(N=Nc2ccc(*)cc2)cc1', 'c1cc(N=Nc2ccc(*)cc2)ccc1O*', 'c1cc(ccc1N=Nc1ccc(O*)cc1)*', 'c1c(*)ccc(c1)N=Nc1ccc(cc1)O*', 'c1(N=Nc2ccc(cc2)O*)ccc(*)cc1']"
2451,[*]OC(=O)Oc1ccc(C(=O)Oc2ccc(OC(=O)OC3COC4C([*])COC34)cc2)cc1,Egc,4.4189,"['C12C(*)COC1C(OC(=O)Oc1ccc(OC(=O)c3ccc(cc3)OC(O*)=O)cc1)CO2', 'O(c1ccc(cc1)OC(=O)OC1C2OCC(C2OC1)*)C(=O)c1ccc(OC(O*)=O)cc1', 'C(Oc1ccc(C(Oc2ccc(OC(=O)OC3C4OCC(C4OC3)*)cc2)=O)cc1)(O*)=O', 'C(O*)(=O)Oc1ccc(cc1)C(Oc1ccc(cc1)OC(=O)OC1COC2C1OCC2*)=O', 'c1c(ccc(OC(OC2COC3C2OCC3*)=O)c1)OC(c1ccc(OC(O*)=O)cc1)=O']"
2452,[*]OC1=CC(=O)C([*])=CC1=O,Egc,3.1359,"['*C1=CC(=O)C(=CC1=O)O*', 'C1(C(=O)C=C(O*)C(=O)C=1)*', 'O=C1C(O*)=CC(=O)C(*)=C1', 'O=C1C(O*)=CC(=O)C(=C1)*', 'C1(=O)C=C(O*)C(=O)C=C1*']"
2453,[*]CCOCCOCCOCCOCCOCCOC(=O)c1cccc(C(=O)O[*])c1,Egc,4.6176,"['O(CCOCCOCCOCC*)CCOCCOC(=O)c1cccc(c1)C(O*)=O', 'O(CC*)CCOCCOCCOCCOCCOC(=O)c1cc(C(=O)O*)ccc1', 'O(CCOCCOCCOC(c1cc(C(O*)=O)ccc1)=O)CCOCCOCC*', 'C(COCCOC(c1cccc(c1)C(=O)O*)=O)OCCOCCOCCOCC*', 'c1cc(C(=O)OCCOCCOCCOCCOCCOCC*)cc(c1)C(O*)=O']"
2454,[*]Oc1ccc(C(=O)NCCCCCCCCCCCCNC(=O)c2ccc([*])cc2)cc1,Egc,4.4794,"['c1(ccc(C(=O)NCCCCCCCCCCCCNC(c2ccc(O*)cc2)=O)cc1)*', 'c1c(C(NCCCCCCCCCCCCNC(c2ccc(cc2)*)=O)=O)ccc(O*)c1', 'c1(ccc(cc1)*)C(=O)NCCCCCCCCCCCCNC(c1ccc(O*)cc1)=O', 'C(NC(c1ccc(O*)cc1)=O)CCCCCCCCCCCNC(c1ccc(*)cc1)=O', '*Oc1ccc(cc1)C(=O)NCCCCCCCCCCCCNC(c1ccc(cc1)*)=O']"
2455,[*]OC(COC(F)(C(F)(F)F)C(F)(F)F)C([*])COC(F)(C(F)(F)F)C(F)(F)F,Egc,6.5255,"['O(CC(*)C(COC(C(F)(F)F)(F)C(F)(F)F)O*)C(C(F)(F)F)(F)C(F)(F)F', 'C(C(O*)COC(C(F)(F)F)(C(F)(F)F)F)(COC(C(F)(F)F)(C(F)(F)F)F)*', 'FC(C(F)(F)F)(OCC(O*)C(*)COC(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F', 'FC(C(OCC(*)C(O*)COC(C(F)(F)F)(C(F)(F)F)F)(C(F)(F)F)F)(F)F', 'C(C(O*)C(COC(C(F)(F)F)(F)C(F)(F)F)*)OC(C(F)(F)F)(C(F)(F)F)F']"
2457,[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc(OCCCCCCCCCCOc4ccc(C([*])=O)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,Egc,4.4545,"['c1c(O*)ccc(C(c2ccc(cc2)OC(c2ccc(cc2)OCCCCCCCCCCOc2ccc(cc2)C(*)=O)=O)(C(F)(F)F)C(F)(F)F)c1', 'c1(ccc(OCCCCCCCCCCOc2ccc(C(=O)*)cc2)cc1)C(=O)Oc1ccc(cc1)C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F', 'c1c(C(C(F)(F)F)(c2ccc(cc2)OC(=O)c2ccc(OCCCCCCCCCCOc3ccc(cc3)C(*)=O)cc2)C(F)(F)F)ccc(c1)O*', 'C(CCCCCOc1ccc(cc1)C(=O)*)CCCCOc1ccc(cc1)C(Oc1ccc(cc1)C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)=O', 'c1cc(ccc1C(C(F)(F)F)(c1ccc(O*)cc1)C(F)(F)F)OC(=O)c1ccc(OCCCCCCCCCCOc2ccc(cc2)C(=O)*)cc1']"
2458,[*]OC(F)(F)OC(F)(F)C([*])(F)F,Egc,9.8151,"['FC(OC(F)(F)O*)(F)C(F)(*)F', 'FC(F)(C(OC(O*)(F)F)(F)F)*', 'C(F)(O*)(F)OC(C(*)(F)F)(F)F', 'C(O*)(F)(F)OC(C(*)(F)F)(F)F', 'C(F)(O*)(OC(F)(C(F)(*)F)F)F']"
2459,[*]CCCNC(=O)CCCCCCCCC(=O)NCCCOCCOCCO[*],Egc,5.9339,"['C(NC(CCCCCCCCC(NCCCOCCOCCO*)=O)=O)CC*', 'O=C(NCCCOCCOCCO*)CCCCCCCCC(=O)NCCC*', 'N(CCC*)C(=O)CCCCCCCCC(=O)NCCCOCCOCCO*', 'C(CCC(NCCCOCCOCCO*)=O)CCCCCC(NCCC*)=O', 'C(O*)COCCOCCCNC(CCCCCCCCC(=O)NCCC*)=O']"
