Unnamed: 0,smiles,property,value,polymer_automated_frag,polymer_automated_frag_aug
2817,[*]CC(C)(CC)COC(=O)CCCCCCCCC(=O)O[*],Egc,6.7916,C,"[['C', 'CCCC', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O'], ['O', 'C', 'CCCC', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O'], ['C=O', 'O', 'C', 'CCCC', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C=O', 'O', 'C', 'CCCC', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C=O', 'O', 'C', 'CCCC', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C=O', 'O', 'C', 'CCCC', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'CCCC', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'CCCC', 'C', 'O', 'C=O', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'CCCC', 'C', 'O', 'C=O', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'CCCC', 'C', 'O', 'C=O', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'CCCC', 'C', 'O', 'C=O'], ['C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'CCCC', 'C', 'O'], ['O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'CCCC', 'C'], ['C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'CCCC'], ['CCCC', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C']]"
2818,[*]OC(C)CCC(C)OC(=O)CCCCCCCCC([*])=O,Egc,6.1872,O,"[['O', 'CC', 'C', 'C', 'CC', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O'], ['C=O', 'O', 'CC', 'C', 'C', 'CC', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C=O', 'O', 'CC', 'C', 'C', 'CC', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C=O', 'O', 'CC', 'C', 'C', 'CC', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C=O', 'O', 'CC', 'C', 'C', 'CC', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C=O', 'O', 'CC', 'C', 'C', 'CC', 'O', 'C=O', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'CC', 'C', 'C', 'CC', 'O', 'C=O', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'CC', 'C', 'C', 'CC', 'O', 'C=O', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'CC', 'C', 'C', 'CC', 'O', 'C=O', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'CC', 'C', 'C', 'CC', 'O', 'C=O'], ['C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'CC', 'C', 'C', 'CC', 'O'], ['O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'CC', 'C', 'C', 'CC'], ['CC', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'CC', 'C', 'C'], ['C', 'CC', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'CC', 'C'], ['C', 'C', 'CC', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'CC'], ['CC', 'C', 'C', 'CC', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O']]"
2819,[*]CC#CC#CCOC(=O)CCCCC(=O)O[*],Egc,5.0598,C,"[['C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C=O', 'O'], ['O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C=O'], ['C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C'], ['C', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C'], ['C', 'C', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C'], ['C', 'C', 'C', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C'], ['C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O'], ['C=O', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O'], ['O', 'C=O', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C']]"
2820,[*]CC(CCl)(CCl)COC(=O)CCCCCCCCC(=O)O[*],Egc,6.9205,C,"[['C', 'ClCCCCl', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O'], ['O', 'C', 'ClCCCCl', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O'], ['C=O', 'O', 'C', 'ClCCCCl', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C=O', 'O', 'C', 'ClCCCCl', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C=O', 'O', 'C', 'ClCCCCl', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C=O', 'O', 'C', 'ClCCCCl', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'ClCCCCl', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'ClCCCCl', 'C', 'O', 'C=O', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'ClCCCCl', 'C', 'O', 'C=O', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'ClCCCCl', 'C', 'O', 'C=O', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'ClCCCCl', 'C', 'O', 'C=O'], ['C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'ClCCCCl', 'C', 'O'], ['O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'ClCCCCl', 'C'], ['C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'ClCCCCl'], ['ClCCCCl', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C']]"
2821,[*]CC(CCl)(CCl)COC(=O)c1cccc(C(=O)O[*])c1,Egc,4.938,C,"[['C', 'ClCCCCl', 'C', 'O', 'C=O', 'c1ccccc1', 'C=O', 'O'], ['O', 'C', 'ClCCCCl', 'C', 'O', 'C=O', 'c1ccccc1', 'C=O'], ['C=O', 'O', 'C', 'ClCCCCl', 'C', 'O', 'C=O', 'c1ccccc1'], ['c1ccccc1', 'C=O', 'O', 'C', 'ClCCCCl', 'C', 'O', 'C=O'], ['C=O', 'c1ccccc1', 'C=O', 'O', 'C', 'ClCCCCl', 'C', 'O'], ['O', 'C=O', 'c1ccccc1', 'C=O', 'O', 'C', 'ClCCCCl', 'C'], ['C', 'O', 'C=O', 'c1ccccc1', 'C=O', 'O', 'C', 'ClCCCCl'], ['ClCCCCl', 'C', 'O', 'C=O', 'c1ccccc1', 'C=O', 'O', 'C']]"
2822,[*]CC(CCl)(CCl)COC(=O)c1ccc(C(=O)O[*])cc1,Egc,4.7184,C,"[['C', 'ClCCCCl', 'C', 'O', 'C=O', 'c1ccccc1', 'C=O', 'O'], ['O', 'C', 'ClCCCCl', 'C', 'O', 'C=O', 'c1ccccc1', 'C=O'], ['C=O', 'O', 'C', 'ClCCCCl', 'C', 'O', 'C=O', 'c1ccccc1'], ['c1ccccc1', 'C=O', 'O', 'C', 'ClCCCCl', 'C', 'O', 'C=O'], ['C=O', 'c1ccccc1', 'C=O', 'O', 'C', 'ClCCCCl', 'C', 'O'], ['O', 'C=O', 'c1ccccc1', 'C=O', 'O', 'C', 'ClCCCCl', 'C'], ['C', 'O', 'C=O', 'c1ccccc1', 'C=O', 'O', 'C', 'ClCCCCl'], ['ClCCCCl', 'C', 'O', 'C=O', 'c1ccccc1', 'C=O', 'O', 'C']]"
2823,[*]CC(CCl)(CI)COC(=O)CCCCC(=O)O[*],Egc,5.5293,C,"[['C', 'ClCCCI', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C=O', 'O'], ['O', 'C', 'ClCCCI', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C=O'], ['C=O', 'O', 'C', 'ClCCCI', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C'], ['C', 'C=O', 'O', 'C', 'ClCCCI', 'C', 'O', 'C=O', 'C', 'C', 'C'], ['C', 'C', 'C=O', 'O', 'C', 'ClCCCI', 'C', 'O', 'C=O', 'C', 'C'], ['C', 'C', 'C', 'C=O', 'O', 'C', 'ClCCCI', 'C', 'O', 'C=O', 'C'], ['C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'ClCCCI', 'C', 'O', 'C=O'], ['C=O', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'ClCCCI', 'C', 'O'], ['O', 'C=O', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'ClCCCI', 'C'], ['C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C', 'ClCCCI'], ['ClCCCI', 'C', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C=O', 'O', 'C']]"
2824,[*]CC1CCC(COC(=O)c2ccc(NC(=O)O[*])cc2)CC1,Egc,4.5441,C,"[['C', 'C1CCCCC1', 'C', 'O', 'C=O', 'c1ccccc1', 'N', 'C=O', 'O'], ['O', 'C', 'C1CCCCC1', 'C', 'O', 'C=O', 'c1ccccc1', 'N', 'C=O'], ['C=O', 'O', 'C', 'C1CCCCC1', 'C', 'O', 'C=O', 'c1ccccc1', 'N'], ['N', 'C=O', 'O', 'C', 'C1CCCCC1', 'C', 'O', 'C=O', 'c1ccccc1'], ['c1ccccc1', 'N', 'C=O', 'O', 'C', 'C1CCCCC1', 'C', 'O', 'C=O'], ['C=O', 'c1ccccc1', 'N', 'C=O', 'O', 'C', 'C1CCCCC1', 'C', 'O'], ['O', 'C=O', 'c1ccccc1', 'N', 'C=O', 'O', 'C', 'C1CCCCC1', 'C'], ['C', 'O', 'C=O', 'c1ccccc1', 'N', 'C=O', 'O', 'C', 'C1CCCCC1'], ['C1CCCCC1', 'C', 'O', 'C=O', 'c1ccccc1', 'N', 'C=O', 'O', 'C']]"
2825,[*]OC(CC(C)C)C([*])=O,Egc,6.5186,O,"[['O', 'CCC(C)C', 'C=O'], ['C=O', 'O', 'CCC(C)C'], ['CCC(C)C', 'C=O', 'O']]"
2826,[*]OC1CCC(OC(=O)CCC([*])=O)CC1,Egc,6.4253,O,"[['O', 'C1CCCCC1', 'O', 'C=O', 'C', 'C', 'C=O'], ['C=O', 'O', 'C1CCCCC1', 'O', 'C=O', 'C', 'C'], ['C', 'C=O', 'O', 'C1CCCCC1', 'O', 'C=O', 'C'], ['C', 'C', 'C=O', 'O', 'C1CCCCC1', 'O', 'C=O'], ['C=O', 'C', 'C', 'C=O', 'O', 'C1CCCCC1', 'O'], ['O', 'C=O', 'C', 'C', 'C=O', 'O', 'C1CCCCC1'], ['C1CCCCC1', 'O', 'C=O', 'C', 'C', 'C=O', 'O']]"
2827,[*]CCCCOC(=O)C1C(=O)C2CCC1C(=O)C2C(=O)O[*],Egc,5.3882,C,"[['C', 'C', 'C', 'C', 'O', 'C=O', 'O=C1CC2CCC1CC2=O', 'C=O', 'O'], ['O', 'C', 'C', 'C', 'C', 'O', 'C=O', 'O=C1CC2CCC1CC2=O', 'C=O'], ['C=O', 'O', 'C', 'C', 'C', 'C', 'O', 'C=O', 'O=C1CC2CCC1CC2=O'], ['O=C1CC2CCC1CC2=O', 'C=O', 'O', 'C', 'C', 'C', 'C', 'O', 'C=O'], ['C=O', 'O=C1CC2CCC1CC2=O', 'C=O', 'O', 'C', 'C', 'C', 'C', 'O'], ['O', 'C=O', 'O=C1CC2CCC1CC2=O', 'C=O', 'O', 'C', 'C', 'C', 'C'], ['C', 'O', 'C=O', 'O=C1CC2CCC1CC2=O', 'C=O', 'O', 'C', 'C', 'C'], ['C', 'C', 'O', 'C=O', 'O=C1CC2CCC1CC2=O', 'C=O', 'O', 'C', 'C'], ['C', 'C', 'C', 'O', 'C=O', 'O=C1CC2CCC1CC2=O', 'C=O', 'O', 'C']]"
2828,[*]CC(CC)(C(=O)O[*])c1ccccc1,Egc,5.327,C,"[['C', 'CCCc1ccccc1', 'C=O', 'O'], ['O', 'C', 'CCCc1ccccc1', 'C=O'], ['C=O', 'O', 'C', 'CCCc1ccccc1'], ['CCCc1ccccc1', 'C=O', 'O', 'C']]"
2829,[*]CCCCCCOC(=O)C1C(=O)C2CCC1C(=O)C2C(=O)O[*],Egc,5.2747,C,"[['C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'O=C1CC2CCC1CC2=O', 'C=O', 'O'], ['O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'O=C1CC2CCC1CC2=O', 'C=O'], ['C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'O=C1CC2CCC1CC2=O'], ['O=C1CC2CCC1CC2=O', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O'], ['C=O', 'O=C1CC2CCC1CC2=O', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'O'], ['O', 'C=O', 'O=C1CC2CCC1CC2=O', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'O', 'C=O', 'O=C1CC2CCC1CC2=O', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'O', 'C=O', 'O=C1CC2CCC1CC2=O', 'C=O', 'O', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'O', 'C=O', 'O=C1CC2CCC1CC2=O', 'C=O', 'O', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'O', 'C=O', 'O=C1CC2CCC1CC2=O', 'C=O', 'O', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'O=C1CC2CCC1CC2=O', 'C=O', 'O', 'C']]"
2830,[*]Oc1c(C(C)C)cc(C([*])=O)cc1C(C)C,Egc,4.7789,O,"[['O', 'CC(C)c1cccc(C(C)C)c1', 'C=O'], ['C=O', 'O', 'CC(C)c1cccc(C(C)C)c1'], ['CC(C)c1cccc(C(C)C)c1', 'C=O', 'O']]"
2831,[*]CCCCCCCCOC(=O)c1cccc(C(=O)O[*])c1,Egc,5.1133,C,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'c1ccccc1', 'C=O', 'O'], ['O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'c1ccccc1', 'C=O'], ['C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'c1ccccc1'], ['c1ccccc1', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O'], ['C=O', 'c1ccccc1', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O'], ['O', 'C=O', 'c1ccccc1', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'O', 'C=O', 'c1ccccc1', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'O', 'C=O', 'c1ccccc1', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'O', 'C=O', 'c1ccccc1', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'O', 'C=O', 'c1ccccc1', 'C=O', 'O', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'c1ccccc1', 'C=O', 'O', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'c1ccccc1', 'C=O', 'O', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'c1ccccc1', 'C=O', 'O', 'C']]"
2832,[*]Oc1ccc(C(C)=NN=C(C)c2ccc(OC(=O)CCCCCCCCC([*])=O)cc2)cc1,Egc,3.996,O,"[['O', 'c1ccccc1', 'CC', 'N', 'N', 'CC', 'c1ccccc1', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O'], ['C=O', 'O', 'c1ccccc1', 'CC', 'N', 'N', 'CC', 'c1ccccc1', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C=O', 'O', 'c1ccccc1', 'CC', 'N', 'N', 'CC', 'c1ccccc1', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C=O', 'O', 'c1ccccc1', 'CC', 'N', 'N', 'CC', 'c1ccccc1', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C=O', 'O', 'c1ccccc1', 'CC', 'N', 'N', 'CC', 'c1ccccc1', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C=O', 'O', 'c1ccccc1', 'CC', 'N', 'N', 'CC', 'c1ccccc1', 'O', 'C=O', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'c1ccccc1', 'CC', 'N', 'N', 'CC', 'c1ccccc1', 'O', 'C=O', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'c1ccccc1', 'CC', 'N', 'N', 'CC', 'c1ccccc1', 'O', 'C=O', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'c1ccccc1', 'CC', 'N', 'N', 'CC', 'c1ccccc1', 'O', 'C=O', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'c1ccccc1', 'CC', 'N', 'N', 'CC', 'c1ccccc1', 'O', 'C=O'], ['C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'c1ccccc1', 'CC', 'N', 'N', 'CC', 'c1ccccc1', 'O'], ['O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'c1ccccc1', 'CC', 'N', 'N', 'CC', 'c1ccccc1'], ['c1ccccc1', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'c1ccccc1', 'CC', 'N', 'N', 'CC'], ['CC', 'c1ccccc1', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'c1ccccc1', 'CC', 'N', 'N'], ['N', 'CC', 'c1ccccc1', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'c1ccccc1', 'CC', 'N'], ['N', 'N', 'CC', 'c1ccccc1', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'c1ccccc1', 'CC'], ['CC', 'N', 'N', 'CC', 'c1ccccc1', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O', 'c1ccccc1'], ['c1ccccc1', 'CC', 'N', 'N', 'CC', 'c1ccccc1', 'O', 'C=O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C=O', 'O']]"
2833,[*]CCCCCCCOC(=O)C(=O)O[*],Egc,5.2465,C,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C=O', 'O'], ['O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C=O'], ['C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O'], ['C=O', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'O'], ['O', 'C=O', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'O', 'C=O', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'O', 'C=O', 'C=O', 'O', 'C', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'O', 'C=O', 'C=O', 'O', 'C', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'O', 'C=O', 'C=O', 'O', 'C', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C=O', 'O', 'C', 'C'], ['C', 'C', 'C', 'C', 'C', 'C', 'O', 'C=O', 'C=O', 'O', 'C']]"
2834,[*]Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C([*])=O)c4)c(C)c3)c3ccccc3-c3ccccc32)cc1C,Egc,3.4929,O,"[['O', 'Cc1ccccc1', 'c1ccc2c(c1)Cc1ccccc1-2', 'Cc1ccccc1', 'O', 'C=O', 'c1ccccc1', 'C=O'], ['C=O', 'O', 'Cc1ccccc1', 'c1ccc2c(c1)Cc1ccccc1-2', 'Cc1ccccc1', 'O', 'C=O', 'c1ccccc1'], ['c1ccccc1', 'C=O', 'O', 'Cc1ccccc1', 'c1ccc2c(c1)Cc1ccccc1-2', 'Cc1ccccc1', 'O', 'C=O'], ['C=O', 'c1ccccc1', 'C=O', 'O', 'Cc1ccccc1', 'c1ccc2c(c1)Cc1ccccc1-2', 'Cc1ccccc1', 'O'], ['O', 'C=O', 'c1ccccc1', 'C=O', 'O', 'Cc1ccccc1', 'c1ccc2c(c1)Cc1ccccc1-2', 'Cc1ccccc1'], ['Cc1ccccc1', 'O', 'C=O', 'c1ccccc1', 'C=O', 'O', 'Cc1ccccc1', 'c1ccc2c(c1)Cc1ccccc1-2'], ['c1ccc2c(c1)Cc1ccccc1-2', 'Cc1ccccc1', 'O', 'C=O', 'c1ccccc1', 'C=O', 'O', 'Cc1ccccc1'], ['Cc1ccccc1', 'c1ccc2c(c1)Cc1ccccc1-2', 'Cc1ccccc1', 'O', 'C=O', 'c1ccccc1', 'C=O', 'O']]"
2835,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1CCCCCCC,Egc,3.6219,O,"[['O', 'CCCCCCCc1ccccc1', 'O', 'C=O', 'c1ccccc1', 'C=O'], ['C=O', 'O', 'CCCCCCCc1ccccc1', 'O', 'C=O', 'c1ccccc1'], ['c1ccccc1', 'C=O', 'O', 'CCCCCCCc1ccccc1', 'O', 'C=O'], ['C=O', 'c1ccccc1', 'C=O', 'O', 'CCCCCCCc1ccccc1', 'O'], ['O', 'C=O', 'c1ccccc1', 'C=O', 'O', 'CCCCCCCc1ccccc1'], ['CCCCCCCc1ccccc1', 'O', 'C=O', 'c1ccccc1', 'C=O', 'O']]"
2836,[*]OC(C)(CC([*])=O)C(F)(F)F,Egc,6.2535,O,"[['O', 'CCC(F)(F)F', 'C', 'C=O'], ['C=O', 'O', 'CCC(F)(F)F', 'C'], ['C', 'C=O', 'O', 'CCC(F)(F)F'], ['CCC(F)(F)F', 'C', 'C=O', 'O']]"
2837,[*]OC(C=C)CC([*])=O,Egc,6.1885,O,"[['O', 'C=CC', 'C', 'C=O'], ['C=O', 'O', 'C=CC', 'C'], ['C', 'C=O', 'O', 'C=CC'], ['C=CC', 'C', 'C=O', 'O']]"
2838,[*]OC(CC([*])=O)C1CCC=CO1,Egc,4.8999,O,"[['O', 'CC1CCC=CO1', 'C', 'C=O'], ['C=O', 'O', 'CC1CCC=CO1', 'C'], ['C', 'C=O', 'O', 'CC1CCC=CO1'], ['CC1CCC=CO1', 'C', 'C=O', 'O']]"
2839,[*]OC(CC([*])=O)C1CO1,Egc,6.757,O,"[['O', 'CC1CO1', 'C', 'C=O'], ['C=O', 'O', 'CC1CO1', 'C'], ['C', 'C=O', 'O', 'CC1CO1'], ['CC1CO1', 'C', 'C=O', 'O']]"
2840,[*]OC(C)C(=O)OCC([*])=O,Egc,5.9109,O,"[['O', 'CC', 'C=O', 'O', 'C', 'C=O'], ['C=O', 'O', 'CC', 'C=O', 'O', 'C'], ['C', 'C=O', 'O', 'CC', 'C=O', 'O'], ['O', 'C', 'C=O', 'O', 'CC', 'C=O'], ['C=O', 'O', 'C', 'C=O', 'O', 'CC'], ['CC', 'C=O', 'O', 'C', 'C=O', 'O']]"
2841,[*]Oc1ccc(-c2ccc(C([*])=O)cc2)cc1,Egc,3.8635,O,"[['O', 'c1ccccc1', 'c1ccccc1', 'C=O'], ['C=O', 'O', 'c1ccccc1', 'c1ccccc1'], ['c1ccccc1', 'C=O', 'O', 'c1ccccc1'], ['c1ccccc1', 'c1ccccc1', 'C=O', 'O']]"
2842,[*]OC(CCCCCCC=C)CC([*])=O,Egc,5.8983,O,"[['O', 'C=CCCCCCCC', 'C', 'C=O'], ['C=O', 'O', 'C=CCCCCCCC', 'C'], ['C', 'C=O', 'O', 'C=CCCCCCCC'], ['C=CCCCCCCC', 'C', 'C=O', 'O']]"
2843,[*]OC(CCc1ccccc1)CC([*])=O,Egc,5.4818,O,"[['O', 'CCCc1ccccc1', 'C', 'C=O'], ['C=O', 'O', 'CCCc1ccccc1', 'C'], ['C', 'C=O', 'O', 'CCCc1ccccc1'], ['CCCc1ccccc1', 'C', 'C=O', 'O']]"
