Unnamed: 0,smiles,property,value,smiles_no_dummy,selfies,BigSMILES
2572,[*]CC(C)(CO[*])COCCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,Egc,4.0117,CCC(C)(COC)COCCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,[C][C][C][Branch1][C][C][Branch1][Ring2][C][O][C][C][O][C][C][C][C][C][C][C][C][C][C][O][C][=C][C][=C][Branch1][=N][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C][=C][Ring1][=C],{[][<]*C[>][<]}{[>][<]CCCOCCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1[>][<]}{[>][<]C[>][<]}{[>][<]*O[>][]}
2573,[*]CC1CCC(COC(C)OC(=O)c2cccc(C(=O)OC(C)O[*])c2)CC1,Egc,4.9396,CCC1CCC(COC(C)OC(=O)c2cccc(C(=O)OC(C)OC)c2)CC1,[C][C][C][C][C][C][Branch2][Ring1][P][C][O][C][Branch1][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][N][C][=Branch1][C][=O][O][C][Branch1][C][C][O][C][=C][Ring1][=N][C][C][Ring2][Ring1][#Branch2],{[][<]*C[>][<]}{[>][<]C1CCCCC1[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]CC[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]O[>][<]}{[>][<]CC[>][<]}{[>][<]*O[>][]}
2574,[*]c1nc2cc(S(=O)(=O)c3ccc4oc(C5CCC([*])CC5)nc4c3)ccc2o1,Egc,4.8558,Cc1nc2cc(S(=O)(=O)c3ccc4oc(C5CCC(C)CC5)nc4c3)ccc2o1,[C][C][=N][C][=C][C][Branch2][Ring2][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][O][C][Branch1][N][C][C][C][C][Branch1][C][C][C][C][Ring1][#Branch1][=N][C][Ring1][N][=C][Ring1][S][=C][C][=C][Ring2][Ring1][=Branch2][O][Ring2][Ring1][N],{[][<]*c1nc2ccccc2o1[>][<]}{[>][<]O=S=O[>][<]}{[>][<]c1ccc2ocnc2c1[>][<]}{[>][<]*C1CCCCC1[>][]}
2575,[*]CCOCCOC(=O)C=CC(=O)NCCCCCCNC(=O)C=CC(=O)O[*],Egc,3.8434,CCCOCCOC(=O)C=CC(=O)NCCCCCCNC(=O)C=CC(=O)OC,[C][C][C][O][C][C][O][C][=Branch1][C][=O][C][=C][C][=Branch1][C][=O][N][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]N[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
2576,[*]CCOCCOCCOC(=O)C=CC(=O)NCCCCCCNC(=O)C=CC(=O)O[*],Egc,4.4951,CCCOCCOCCOC(=O)C=CC(=O)NCCCCCCNC(=O)C=CC(=O)OC,[C][C][C][O][C][C][O][C][C][O][C][=Branch1][C][=O][C][=C][C][=Branch1][C][=O][N][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]N[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
2577,[*]c1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(-c6nn([*])c(=O)c7ccccc67)c6ccccc56)cc4)cc3)cc2)cc1,Egc,3.2201,Cc1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(-c6nn(C)c(=O)c7ccccc67)c6ccccc56)cc4)cc3)cc2)cc1,[C][C][=C][C][=C][Branch2][#Branch1][#Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][=Branch1][=Branch1][O][C][=C][C][=C][Branch2][Branch1][=Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][Branch2][O][C][=C][C][=C][Branch2][Ring1][Branch1][C][=N][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][N][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring2][Ring1][=Branch1][Ring1][=Branch1][C][=C][Ring2][Ring1][=N][C][=C][Ring2][Ring2][=Branch1][C][=C][Ring2][Ring2][=N][C][=C][Ring2][Branch1][=Branch1],{[][<]*c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]c1ccc2ccccc2c1[>][<]}{[>][<]*n1ncc2ccccc2c1=O[>][]}
2578,[*]Oc1ccc(Nc2ccc(N=Nc3ccc(Nc4ccc([*])cc4)cc3)cc2)cc1,Egc,2.8393,COc1ccc(Nc2ccc(N=Nc3ccc(Nc4ccc(C)cc4)cc3)cc2)cc1,[C][O][C][=C][C][=C][Branch2][Ring2][=Branch1][N][C][=C][C][=C][Branch2][Ring1][=Branch2][N][=N][C][=C][C][=C][Branch1][=N][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring1][=C][C][=C][Ring2][Ring1][=Branch1][C][=C][Ring2][Ring1][=N],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]*c1ccccc1[>][]}
2581,[*]OC(=O)CCC(=O)OC1COC2C([*])COC12,Egc,6.1275,COC(=O)CCC(=O)OC1COC2C(C)COC12,[C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][O][C][C][O][C][C][Branch1][C][C][C][O][C][Ring1][=Branch2][Ring1][=Branch1],{[][<]*O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]O[>][<]}{[>][<]*C1COC2CCOC12[>][]}
2582,[*]OC(=O)C=CC(=O)OC1COC2C([*])COC12,Egc,4.1943,COC(=O)C=CC(=O)OC1COC2C(C)COC12,[C][O][C][=Branch1][C][=O][C][=C][C][=Branch1][C][=O][O][C][C][O][C][C][Branch1][C][C][C][O][C][Ring1][=Branch2][Ring1][=Branch1],{[][<]*O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]O[>][<]}{[>][<]*C1COC2CCOC12[>][]}
2585,[*]Oc1ccc(NC(=O)c2cc(NC(=O)C34CC5CC(CC(C5)C3)C4)cc(C(=O)Nc3ccc([*])cc3)c2)cc1,Egc,3.5033,COc1ccc(NC(=O)c2cc(NC(=O)C34CC5CC(CC(C5)C3)C4)cc(C(=O)Nc3ccc(C)cc3)c2)cc1,[C][O][C][=C][C][=C][Branch2][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][C][C][C][C][Branch1][O][C][C][Branch1][Ring2][C][Ring1][=Branch1][C][Ring1][=Branch2][C][Ring1][#Branch2][=C][C][Branch1][P][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=C][Ring2][Ring1][=N][C][=C][Ring2][Ring2][=Branch1],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]O=C(Nc1ccccc1)C12CC3CC(CC(C3)C1)C2[>][<]}{[>][<]C=O[>][<]}{[>][<]N[>][<]}{[>][<]*c1ccccc1[>][]}
2586,[*]CCOCCOCCOC(=O)C1CCC(C(=O)O[*])CC1,Egc,6.1079,CCCOCCOCCOC(=O)C1CCC(C(=O)OC)CC1,[C][C][C][O][C][C][O][C][C][O][C][=Branch1][C][=O][C][C][C][C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][C][C][Ring1][#Branch2],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C1CCCCC1[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
2587,[*]c1sc([*])c2c1OCC(CCCCCCCCCCCC)O2,Egc,1.9291,Cc1sc(C)c2c1OCC(CCCCCCCCCCCC)O2,[C][C][S][C][Branch1][C][C][=C][C][=Ring1][=Branch1][O][C][C][Branch1][=N][C][C][C][C][C][C][C][C][C][C][C][C][O][Ring2][Ring1][C],c1sc()c2c1OCC(CCCCCCCCCCCC)O2
2588,[*]Oc1ccc(C(C)(c2ccc(Oc3ccc(C(=O)c4ccc([*])cc4)cc3)cc2)C(F)(F)F)cc1,Egc,3.9149,COc1ccc(C(C)(c2ccc(Oc3ccc(C(=O)c4ccc(C)cc4)cc3)cc2)C(F)(F)F)cc1,[C][O][C][=C][C][=C][Branch2][Branch1][=Branch1][C][Branch1][C][C][Branch2][Ring2][#Branch1][C][=C][C][=C][Branch2][Ring1][O][O][C][=C][C][=C][Branch1][S][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring1][#C][C][=C][Ring2][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring2][Ring2][C],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]CCC(F)(F)F[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]*c1ccccc1[>][]}
2589,[*]Oc1ccc(C=Nc2ccc(N=Cc3ccc([*])cc3)cc2)cc1,Egc,2.8416,COc1ccc(C=Nc2ccc(N=Cc3ccc(C)cc3)cc2)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][#Branch2][C][=N][C][=C][C][=C][Branch1][=C][N][=C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring1][#C][C][=C][Ring2][Ring1][#Branch1],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]C[>][<]}{[>][<]*c1ccccc1[>][]}
2590,[*]c1ccc2c(c1)SC1(CCC3(CC1)Nc1ccc([*])cc1S3)N2,Egc,3.8947,Cc1ccc2c(c1)SC1(CCC3(CC1)Nc1ccc(C)cc1S3)N2,[C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][S][C][Branch2][Ring1][=Branch2][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][S][Ring1][N][N][Ring2][Ring1][Ring2],c1ccc2c(c1)SC1(CCC3(CC1)Nc1ccc()cc1S3)N2
2591,[*]c1ccc(-c2csc(-c3nc([*])cs3)n2)cc1,Egc,3.3372,Cc1ccc(-c2csc(-c3nc(C)cs3)n2)cc1,[C][C][=C][C][=C][Branch2][Ring1][Ring2][C][=C][S][C][Branch1][O][C][=N][C][Branch1][C][C][=C][S][Ring1][=Branch1][=N][Ring1][O][C][=C][Ring1][P],{[][<]*c1ccccc1[>][<]}{[>][<]c1cscn1[>][<]}{[>][<]*c1cscn1[>][]}
2592,[*]Cc1nc(-c2ccc(-c3csc([*])n3)cc2)cs1,Egc,3.8894,CCc1nc(-c2ccc(-c3csc(C)n3)cc2)cs1,[C][C][C][=N][C][Branch2][Ring1][Branch1][C][=C][C][=C][Branch1][O][C][=C][S][C][Branch1][C][C][=N][Ring1][=Branch1][C][=C][Ring1][N][=C][S][Ring1][P],{[][<]*C[>][<]}{[>][<]c1cscn1[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]*c1nccs1[>][]}
2594,[*]c1ccc(-c2csc(-c3cccc(-c4nc([*])cs4)n3)n2)cc1,Egc,3.3649,Cc1ccc(-c2csc(-c3cccc(-c4nc(C)cs4)n3)n2)cc1,[C][C][=C][C][=C][Branch2][Ring1][#C][C][=C][S][C][Branch2][Ring1][Branch1][C][=C][C][=C][C][Branch1][O][C][=N][C][Branch1][C][C][=C][S][Ring1][=Branch1][=N][Ring1][N][=N][Ring1][P][C][=C][Ring2][Ring1][#Branch1],{[][<]*c1ccccc1[>][<]}{[>][<]c1cscn1[>][<]}{[>][<]c1ccncc1[>][<]}{[>][<]*c1cscn1[>][]}
2595,[*]c1ccc(-c2nc(-c3ccc(-c4nc([*])sc4C(=O)O)cc3)c(C(=O)O)s2)cc1,Egc,3.4119,Cc1ccc(-c2nc(-c3ccc(-c4nc(C)sc4C(=O)O)cc3)c(C(=O)O)s2)cc1,[C][C][=C][C][=C][Branch2][Ring2][N][C][=N][C][Branch2][Ring1][#Branch2][C][=C][C][=C][Branch1][S][C][N][=C][Branch1][C][C][S][C][=Ring1][=Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][#C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][S][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][=N],{[][<]*c1ccccc1[>][<]}{[>][<]O=C(O)c1cncs1[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]*c1ncc(C(=O)O)s1[>][]}
2596,[*]CCCCOC(=O)CCCCSCCCCC(=O)O[*],Egc,5.4021,CCCCCOC(=O)CCCCSCCCCC(=O)OC,[C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][S][C][C][C][C][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]S[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
2597,[*]Cc1ccc(COC(=O)CCCCSCCCCC(=O)O[*])cc1,Egc,4.7687,CCc1ccc(COC(=O)CCCCSCCCCC(=O)OC)cc1,[C][C][C][=C][C][=C][Branch2][Ring1][=Branch1][C][O][C][=Branch1][C][=O][C][C][C][C][S][C][C][C][C][C][=Branch1][C][=O][O][C][C][=C][Ring2][Ring1][#Branch1],{[][<]*C[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]S[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
2598,[*]c1ccc([*])s1,Egc,1.6203,Cc1ccc(C)s1,[C][C][=C][C][=C][Branch1][C][C][S][Ring1][=Branch1],c1ccc()s1
2599,[*]c1cc(C)c([*])s1,Egc,1.9299,Cc1cc(C)c(C)s1,[C][C][=C][C][Branch1][C][C][=C][Branch1][C][C][S][Ring1][#Branch1],c1cc(C)c()s1
2600,[*]C=Cc1cc(OC)c(C=Cc2ccc([*])s2)cc1OC,Egc,1.7107,CC=Cc1cc(OC)c(C=Cc2ccc(C)s2)cc1OC,[C][C][=C][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][=N][C][=C][C][=C][C][=C][Branch1][C][C][S][Ring1][=Branch1][C][=C][Ring1][S][O][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]COc1ccc(OC)cc1[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]*c1cccs1[>][]}
2601,[*]c1cc(CC)c([*])s1,Egc,2.3523,Cc1cc(CC)c(C)s1,[C][C][=C][C][Branch1][Ring1][C][C][=C][Branch1][C][C][S][Ring1][Branch2],c1cc(CC)c()s1
2603,[*]C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)c2ccc([*])nc2)s1,Egc,3.3177,CC(=O)NNC(=O)c1ccc(C(=O)NNC(=O)c2ccc(C)nc2)s1,[C][C][=Branch1][C][=O][N][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][N][=C][Ring1][#Branch1][S][Ring2][Ring1][C],{[][<]*C=O[>][<]}{[>][<]N[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccsc1[>][<]}{[>][<]C=O[>][<]}{[>][<]N[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]*c1ccccn1[>][]}
2604,[*]c1ccc(-c2nc3ccc(-c4ccc5nc([*])sc5c4)cc3s2)cc1,Egc,3.0122,Cc1ccc(-c2nc3ccc(-c4ccc5nc(C)sc5c4)cc3s2)cc1,[C][C][=C][C][=C][Branch2][Ring1][P][C][=N][C][=C][C][=C][Branch1][P][C][=C][C][=C][N][=C][Branch1][C][C][S][C][Ring1][=Branch1][=C][Ring1][#Branch2][C][=C][Ring1][S][S][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=Branch2],{[][<]*c1ccccc1[>][<]}{[>][<]c1ccc2scnc2c1[>][<]}{[>][<]*c1nc2ccccc2s1[>][]}
2605,[*]C1C=C(CCCCCC)C([*])S1,Egc,4.7988,CC1C=C(CCCCCC)C(C)S1,[C][C][C][=C][Branch1][#Branch1][C][C][C][C][C][C][C][Branch1][C][C][S][Ring1][N],C1C=C(CCCCCC)C()S1
2606,[*]C1C=C(C)C([*])S1,Egc,5.0392,CC1C=C(C)C(C)S1,[C][C][C][=C][Branch1][C][C][C][Branch1][C][C][S][Ring1][#Branch1],C1C=C(C)C()S1
2607,[*]c1cnc([*])s1,Egc,1.8999,Cc1cnc(C)s1,[C][C][=C][N][=C][Branch1][C][C][S][Ring1][=Branch1],c1cnc()s1
2609,[*]c1cc2sc([*])cc2s1,Egc,1.8963,Cc1cc2sc(C)cc2s1,[C][C][=C][C][S][C][Branch1][C][C][=C][C][=Ring1][=Branch1][S][Ring1][=Branch2],c1cc2sc()cc2s1
2610,[*]c1cc2cc([*])sc2s1,Egc,3.3358,Cc1cc2cc(C)sc2s1,[C][C][=C][C][C][=C][Branch1][C][C][S][C][=Ring1][=Branch1][S][Ring1][=Branch2],c1cc2cc()sc2s1
2613,[*]c1csc([*])c1,Egc,3.5591,Cc1csc(C)c1,[C][C][=C][S][C][Branch1][C][C][=C][Ring1][=Branch1],c1csc()c1
2614,[*]c1cc(CCCCCCCCCC)c([*])s1,Egc,2.6027,Cc1cc(CCCCCCCCCC)c(C)s1,[C][C][=C][C][Branch1][O][C][C][C][C][C][C][C][C][C][C][=C][Branch1][C][C][S][Ring1][S],c1cc(CCCCCCCCCC)c()s1
2615,[*]c1cc(CCCCCC)c([*])s1,Egc,2.5608,Cc1cc(CCCCCC)c(C)s1,[C][C][=C][C][Branch1][#Branch1][C][C][C][C][C][C][=C][Branch1][C][C][S][Ring1][N],c1cc(CCCCCC)c()s1
2616,[*]c1cc(CCCCCCCC)c([*])s1,Egc,2.5682,Cc1cc(CCCCCCCC)c(C)s1,[C][C][=C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][=C][Branch1][C][C][S][Ring1][=C],c1cc(CCCCCCCC)c()s1
2617,[*]c1sc(-c2cc(CCCCCCCCCC)c([*])s2)cc1CCCCCCCCCC,Egc,1.5226,Cc1sc(-c2cc(CCCCCCCCCC)c(C)s2)cc1CCCCCCCCCC,[C][C][S][C][Branch2][Ring1][#Branch1][C][=C][C][Branch1][O][C][C][C][C][C][C][C][C][C][C][=C][Branch1][C][C][S][Ring1][S][=C][C][=Ring2][Ring1][Branch1][C][C][C][C][C][C][C][C][C][C],{[][<]*c1sccc1CCCCCCCCCC[>][<]}{[>][<]*c1sccc1CCCCCCCCCC[>][]}
2618,[*]c1sc(-c2cc(CCCCCC)c([*])s2)cc1CCCCCC,Egc,1.6319,Cc1sc(-c2cc(CCCCCC)c(C)s2)cc1CCCCCC,[C][C][S][C][Branch2][Ring1][Ring1][C][=C][C][Branch1][#Branch1][C][C][C][C][C][C][=C][Branch1][C][C][S][Ring1][N][=C][C][=Ring1][P][C][C][C][C][C][C],{[][<]*c1sccc1CCCCCC[>][<]}{[>][<]*c1sccc1CCCCCC[>][]}
2619,[*]c1cc(-c2ccc(CCCCCCCC)cc2)c([*])s1,Egc,2.6682,Cc1cc(-c2ccc(CCCCCCCC)cc2)c(C)s1,[C][C][=C][C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][=C][Ring1][=C][=C][Branch1][C][C][S][Ring2][Ring1][Ring2],c1cc(-c2ccc(CCCCCCCC)cc2)c()s1
2620,[*]c1ccc(-c2cc(CCCCCCCCCCC)c([*])s2)s1,Egc,1.5503,Cc1ccc(-c2cc(CCCCCCCCCCC)c(C)s2)s1,[C][C][=C][C][=C][Branch2][Ring1][Branch2][C][=C][C][Branch1][N][C][C][C][C][C][C][C][C][C][C][C][=C][Branch1][C][C][S][Ring1][P][S][Ring2][Ring1][=Branch1],{[][<]*c1cccs1[>][<]}{[>][<]*c1sccc1CCCCCCCCCCC[>][]}
2621,[*]c1ccc(-c2ccc(-c3ccc(-c4ccc([*])n4CCCCCCCCCCCC)s3)s2)s1,Egc,2.1465,Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C)n4CCCCCCCCCCCC)s3)s2)s1,[C][C][=C][C][=C][Branch2][Ring2][=N][C][=C][C][=C][Branch2][Ring2][C][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][C][=C][Branch1][C][C][N][Ring1][=Branch1][C][C][C][C][C][C][C][C][C][C][C][C][S][Ring2][Ring1][#Branch1][S][Ring2][Ring1][N][S][Ring2][Ring1][P],{[][<]*c1cccs1[>][<]}{[>][<]c1ccsc1[>][<]}{[>][<]c1ccsc1[>][<]}{[>][<]*c1cccn1CCCCCCCCCCCC[>][]}
2622,[*]c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc([*])n5CCCCCCCCCCCC)s4)s3)s2)s1,Egc,2.1419,Cc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(C)n5CCCCCCCCCCCC)s4)s3)s2)s1,[C][C][=C][C][=C][Branch2][Branch1][Branch2][C][=C][C][=C][Branch2][Ring2][=N][C][=C][C][=C][Branch2][Ring2][C][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][C][=C][Branch1][C][C][N][Ring1][=Branch1][C][C][C][C][C][C][C][C][C][C][C][C][S][Ring2][Ring1][#Branch1][S][Ring2][Ring1][N][S][Ring2][Ring1][P][S][Ring2][Ring2][=Branch1],{[][<]*c1cccs1[>][<]}{[>][<]c1ccsc1[>][<]}{[>][<]c1ccsc1[>][<]}{[>][<]c1ccsc1[>][<]}{[>][<]*c1cccn1CCCCCCCCCCCC[>][]}
2623,[*]C#Cc1cc(OCCCCCCCC)c(C#Cc2ccc([*])s2)cc1OCCCCCCCC,Egc,2.283,CC#Cc1cc(OCCCCCCCC)c(C#Cc2ccc(C)s2)cc1OCCCCCCCC,[C][C][#C][C][=C][C][Branch1][#Branch2][O][C][C][C][C][C][C][C][C][=C][Branch1][=N][C][#C][C][=C][C][=C][Branch1][C][C][S][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch1][O][C][C][C][C][C][C][C][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]CCCCCCCCOc1ccc(OCCCCCCCC)cc1[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]*c1cccs1[>][]}
2624,[*]C#Cc1c(F)c(F)c(C#Cc2cc(CCCCCC)c([*])s2)c(F)c1F,Egc,2.8156,CC#Cc1c(F)c(F)c(C#Cc2cc(CCCCCC)c(C)s2)c(F)c1F,[C][C][#C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Branch2][Ring1][Branch1][C][#C][C][=C][C][Branch1][#Branch1][C][C][C][C][C][C][=C][Branch1][C][C][S][Ring1][N][C][Branch1][C][F][=C][Ring2][Ring1][#Branch1][F],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]Fc1cc(F)c(F)cc1F[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]*c1sccc1CCCCCC[>][]}
2625,[*]C#Cc1cc(CCCCCC)c([*])s1,Egc,1.5751,CC#Cc1cc(CCCCCC)c(C)s1,[C][C][#C][C][=C][C][Branch1][#Branch1][C][C][C][C][C][C][=C][Branch1][C][C][S][Ring1][N],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]*c1sccc1CCCCCC[>][]}
2626,[*]C#CC#Cc1ccc(-c2ccc([*])s2)s1,Egc,1.5899,CC#CC#Cc1ccc(-c2ccc(C)s2)s1,[C][C][#C][C][#C][C][=C][C][=C][Branch1][O][C][=C][C][=C][Branch1][C][C][S][Ring1][=Branch1][S][Ring1][O],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]c1ccsc1[>][<]}{[>][<]*c1cccs1[>][]}
2627,[*]C#CC#Cc1cc2sc([*])cc2s1,Egc,1.7355,CC#CC#Cc1cc2sc(C)cc2s1,[C][C][#C][C][#C][C][=C][C][S][C][Branch1][C][C][=C][C][=Ring1][=Branch1][S][Ring1][=Branch2],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]*c1cc2sccc2s1[>][]}
2628,[*]c1cc2sc([*])c(C)c2s1,Egc,3.8179,Cc1cc2sc(C)c(C)c2s1,[C][C][=C][C][S][C][Branch1][C][C][=C][Branch1][C][C][C][=Ring1][#Branch1][S][Ring1][#Branch2],c1cc2sc()c(C)c2s1
